 onset,duration,sample,trial_type,response_time,stim_file,serialpos,probepos,probe_word,resp_word,study_1,study_2,list,test,answer,experiment,session,subject
491.141,4.0,252726,STUDY_PAIR,n/a,wordpools/wordpool_EN.txt,6,2,BEAR,n/a,ROCK,BEAR,4,"[0, 0, 0]",-999,PAL1,1,R1001P
495.143,0.999,254727,START,n/a,n/a,-999,-999,n/a,n/a,n/a,n/a,4,"[-999, -999, -999]",-999,PAL1,1,R1001P
496.142,0.017,255226,MATH_START,n/a,n/a,-999,-999,n/a,n/a,n/a,n/a,4,"[0, 0, 0]",-999,PAL1,1,R1001P
496.159,25.206,255235,PROB,25.206,n/a,-999,-999,n/a,n/a,n/a,n/a,4,"[5, 9, 8]",22,PAL1,1,R1001P
521.365,0.016,267837,STOP,n/a,n/a,-999,-999,n/a,n/a,n/a,n/a,4,"[-999, -999, -999]",-999,PAL1,1,R1001P
521.381,0.0,267845,MATH_END,n/a,n/a,-999,-999,n/a,n/a,n/a,n/a,4,"[0, 0, 0]",-999,PAL1,1,R1001P
521.381,0.016,267845,TEST_START,n/a,n/a,-999,-999,n/a,n/a,n/a,n/a,4,"[0, 0, 0]",-999,PAL1,1,R1001P
521.397,0.275,267853,TEST_ORIENT,n/a,n/a,1,1,CALF,n/a,CALF,VAN,4,"[0, 0, 0]",-999,PAL1,1,R1001P
522.347,4.0,268328,TEST_PROBE,n/a,wordpools/wordpool_EN.txt,1,1,CALF,n/a,CALF,VAN,4,"[0, 0, 0]",-999,PAL1,1,R1001P
522.348,5.003,268328,REC_START,n/a,n/a,1,-999,n/a,n/a,n/a,n/a,4,"[0, 0, 0]",-999,PAL1,1,R1001P
527.351,0.005,270830,REC_EVENT,5.003,n/a,1,1,CALF,<>,CALF,VAN,4,"[0, 0, 0]",-999,PAL1,1,R1001P
527.356,0.009,270832,REC_END,n/a,n/a,1,-999,n/a,n/a,n/a,n/a,4,"[0, 0, 0]",-999,PAL1,1,R1001P
527.365,0.275,270837,TEST_ORIENT,n/a,n/a,6,2,BEAR,n/a,ROCK,BEAR,4,"[0, 0, 0]",-999,PAL1,1,R1001P
528.298,4.0,271303,TEST_PROBE,n/a,wordpools/wordpool_EN.txt,6,2,BEAR,n/a,ROCK,BEAR,4,"[0, 0, 0]",-999,PAL1,1,R1001P
528.299,5.008,271304,REC_START,n/a,n/a,6,-999,n/a,n/a,n/a,n/a,4,"[0, 0, 0]",-999,PAL1,1,R1001P
533.307,0.001,273808,REC_END,n/a,n/a,6,-999,n/a,n/a,n/a,n/a,4,"[0, 0, 0]",-999,PAL1,1,R1001P
533.308,0.008,273808,REC_EVENT,5.009,n/a,6,2,BEAR,<>,ROCK,BEAR,4,"[0, 0, 0]",-999,PAL1,1,R1001P
533.316,0.275,273812,TEST_ORIENT,n/a,n/a,3,3,LOCK,n/a,WEB,LOCK,4,"[0, 0, 0]",-999,PAL1,1,R1001P
534.166,4.0,274237,TEST_PROBE,n/a,wordpools/wordpool_EN.txt,3,3,LOCK,n/a,WEB,LOCK,4,"[0, 0, 0]",-999,PAL1,1,R1001P
534.167,4.998,274238,REC_START,n/a,n/a,3,-999,n/a,n/a,n/a,n/a,4,"[0, 0, 0]",-999,PAL1,1,R1001P
539.165,0.002,276736,REC_EVENT,4.998,n/a,3,3,LOCK,<>,WEB,LOCK,4,"[0, 0, 0]",-999,PAL1,1,R1001P
539.167,0.017,276737,REC_END,n/a,n/a,3,-999,n/a,n/a,n/a,n/a,4,"[0, 0, 0]",-999,PAL1,1,R1001P
539.184,0.275,276746,TEST_ORIENT,n/a,n/a,2,4,BALL,n/a,BALL,FACE,4,"[0, 0, 0]",-999,PAL1,1,R1001P
540.051,4.0,277179,TEST_PROBE,n/a,wordpools/wordpool_EN.txt,2,4,BALL,n/a,BALL,FACE,4,"[0, 0, 0]",-999,PAL1,1,R1001P
540.051,5.017,277179,REC_START,n/a,n/a,2,-999,n/a,n/a,n/a,n/a,4,"[0, 0, 0]",-999,PAL1,1,R1001P
545.068,0.004,279688,REC_END,n/a,n/a,2,-999,n/a,n/a,n/a,n/a,4,"[0, 0, 0]",-999,PAL1,1,R1001P
545.072,0.013,279690,REC_EVENT,5.021,n/a,2,4,BALL,<>,BALL,FACE,4,"[0, 0, 0]",-999,PAL1,1,R1001P
545.085,0.275,279696,TEST_ORIENT,n/a,n/a,5,5,SPRING,ROCK,FOX,SPRING,4,"[0, 0, 0]",-999,PAL1,1,R1001P
545.969,4.0,280138,TEST_PROBE,n/a,wordpools/wordpool_EN.txt,5,5,SPRING,ROCK,FOX,SPRING,4,"[0, 0, 0]",-999,PAL1,1,R1001P
545.969,1.676,280138,REC_START,n/a,n/a,5,-999,n/a,ROCK,n/a,n/a,4,"[0, 0, 0]",-999,PAL1,1,R1001P
547.645,3.341,280976,REC_EVENT,1.676,n/a,5,5,SPRING,ROCK,FOX,SPRING,4,"[0, 0, 0]",-999,PAL1,1,R1001P
550.986,0.017,282647,REC_END,n/a,n/a,5,-999,n/a,n/a,n/a,n/a,4,"[0, 0, 0]",-999,PAL1,1,R1001P
551.003,0.275,282655,TEST_ORIENT,n/a,n/a,4,6,GRAPE,n/a,SHIRT,GRAPE,4,"[0, 0, 0]",-999,PAL1,1,R1001P
551.903,4.0,283105,TEST_PROBE,n/a,wordpools/wordpool_EN.txt,4,6,GRAPE,n/a,SHIRT,GRAPE,4,"[0, 0, 0]",-999,PAL1,1,R1001P
551.903,5.025,283105,REC_START,n/a,n/a,4,-999,n/a,n/a,n/a,n/a,4,"[0, 0, 0]",-999,PAL1,1,R1001P
556.928,0.002,285617,REC_END,n/a,n/a,4,-999,n/a,n/a,n/a,n/a,4,"[0, 0, 0]",-999,PAL1,1,R1001P
556.93,1.611,285618,REC_EVENT,5.027,n/a,4,6,GRAPE,<>,SHIRT,GRAPE,4,"[0, 0, 0]",-999,PAL1,1,R1001P
558.541,10.449,286424,ENCODING_START,n/a,n/a,0,-999,n/a,n/a,n/a,n/a,5,"[0, 0, 0]",-999,PAL1,1,R1001P
568.99,0.275,291648,STUDY_ORIENT,n/a,n/a,1,1,CAVE,n/a,CAVE,RAKE,5,"[0, 0, 0]",-999,PAL1,1,R1001P
569.973,4.0,292140,STUDY_PAIR,n/a,wordpools/wordpool_EN.txt,1,1,CAVE,n/a,CAVE,RAKE,5,"[0, 0, 0]",-999,PAL1,1,R1001P
574.991,0.275,294648,STUDY_ORIENT,n/a,n/a,2,6,STEAK,FOOD,STEAK,TOAST,5,"[0, 0, 0]",-999,PAL1,1,R1001P
575.841,4.0,295073,STUDY_PAIR,n/a,wordpools/wordpool_EN.txt,2,6,STEAK,FOOD,STEAK,TOAST,5,"[0, 0, 0]",-999,PAL1,1,R1001P
580.875,0.275,297590,STUDY_ORIENT,n/a,n/a,3,3,CORN,FOOD,CORN,TIE,5,"[0, 0, 0]",-999,PAL1,1,R1001P
581.658,4.0,297982,STUDY_PAIR,n/a,wordpools/wordpool_EN.txt,3,3,CORN,FOOD,CORN,TIE,5,"[0, 0, 0]",-999,PAL1,1,R1001P
586.692,0.275,300499,STUDY_ORIENT,n/a,n/a,4,2,TRAIN,ROCK,TRAIN,PANTS,5,"[0, 0, 0]",-999,PAL1,1,R1001P
587.527,4.0,300916,STUDY_PAIR,n/a,wordpools/wordpool_EN.txt,4,2,TRAIN,ROCK,TRAIN,PANTS,5,"[0, 0, 0]",-999,PAL1,1,R1001P
592.561,0.275,303433,STUDY_ORIENT,n/a,n/a,5,5,SOCK,n/a,BOAT,SOCK,5,"[0, 0, 0]",-999,PAL1,1,R1001P
593.378,4.0,303841,STUDY_PAIR,n/a,wordpools/wordpool_EN.txt,5,5,SOCK,n/a,BOAT,SOCK,5,"[0, 0, 0]",-999,PAL1,1,R1001P
598.412,0.275,306358,STUDY_ORIENT,n/a,n/a,6,4,TEA,n/a,FRUIT,TEA,5,"[0, 0, 0]",-999,PAL1,1,R1001P
599.346,4.0,306825,STUDY_PAIR,n/a,wordpools/wordpool_EN.txt,6,4,TEA,n/a,FRUIT,TEA,5,"[0, 0, 0]",-999,PAL1,1,R1001P
603.364,0.999,308834,START,n/a,n/a,-999,-999,n/a,n/a,n/a,n/a,5,"[-999, -999, -999]",-999,PAL1,1,R1001P
604.363,0.017,309334,MATH_START,n/a,n/a,-999,-999,n/a,n/a,n/a,n/a,5,"[0, 0, 0]",-999,PAL1,1,R1001P
604.38,5.217,309342,PROB,5.177,n/a,-999,-999,n/a,n/a,n/a,n/a,5,"[1, 6, 6]",13,PAL1,1,R1001P
609.597,5.235,311951,PROB,5.208,n/a,-999,-999,n/a,n/a,n/a,n/a,5,"[3, 5, 8]",16,PAL1,1,R1001P
614.832,5.8,314568,PROB,5.772,n/a,-999,-999,n/a,n/a,n/a,n/a,5,"[3, 2, 1]",6,PAL1,1,R1001P
620.632,4.261,317468,PROB,4.261,n/a,-999,-999,n/a,n/a,n/a,n/a,5,"[1, 9, 5]",15,PAL1,1,R1001P
624.893,0.007,319598,STOP,n/a,n/a,-999,-999,n/a,n/a,n/a,n/a,5,"[-999, -999, -999]",-999,PAL1,1,R1001P
624.9,0.0,319602,MATH_END,n/a,n/a,-999,-999,n/a,n/a,n/a,n/a,5,"[0, 0, 0]",-999,PAL1,1,R1001P
624.9,0.017,319602,TEST_START,n/a,n/a,-999,-999,n/a,n/a,n/a,n/a,5,"[0, 0, 0]",-999,PAL1,1,R1001P
624.917,0.275,319610,TEST_ORIENT,n/a,n/a,1,1,CAVE,n/a,CAVE,RAKE,5,"[0, 0, 0]",-999,PAL1,1,R1001P
625.734,4.0,320019,TEST_PROBE,n/a,wordpools/wordpool_EN.txt,1,1,CAVE,n/a,CAVE,RAKE,5,"[0, 0, 0]",-999,PAL1,1,R1001P
625.734,5.015,320019,REC_START,n/a,n/a,1,-999,n/a,n/a,n/a,n/a,5,"[0, 0, 0]",-999,PAL1,1,R1001P
630.749,0.002,322526,REC_EVENT,5.015,n/a,1,1,CAVE,<>,CAVE,RAKE,5,"[0, 0, 0]",-999,PAL1,1,R1001P
630.751,0.017,322527,REC_END,n/a,n/a,1,-999,n/a,n/a,n/a,n/a,5,"[0, 0, 0]",-999,PAL1,1,R1001P
630.768,0.275,322535,TEST_ORIENT,n/a,n/a,4,2,TRAIN,ROCK,TRAIN,PANTS,5,"[0, 0, 0]",-999,PAL1,1,R1001P
631.768,4.0,323035,TEST_PROBE,n/a,wordpools/wordpool_EN.txt,4,2,TRAIN,ROCK,TRAIN,PANTS,5,"[0, 0, 0]",-999,PAL1,1,R1001P
631.769,3.918,323036,REC_START,n/a,n/a,4,-999,n/a,ROCK,n/a,n/a,5,"[0, 0, 0]",-999,PAL1,1,R1001P
635.687,1.09,324995,REC_EVENT,3.918,n/a,4,2,TRAIN,ROCK,TRAIN,PANTS,5,"[0, 0, 0]",-999,PAL1,1,R1001P
636.777,0.009,325540,REC_END,n/a,n/a,4,-999,n/a,n/a,n/a,n/a,5,"[0, 0, 0]",-999,PAL1,1,R1001P
636.786,0.275,325544,TEST_ORIENT,n/a,n/a,3,3,CORN,FOOD,CORN,TIE,5,"[0, 0, 0]",-999,PAL1,1,R1001P
637.669,4.0,325986,TEST_PROBE,n/a,wordpools/wordpool_EN.txt,3,3,CORN,FOOD,CORN,TIE,5,"[0, 0, 0]",-999,PAL1,1,R1001P
637.669,3.103,325986,REC_START,n/a,n/a,3,-999,n/a,FOOD,n/a,n/a,5,"[0, 0, 0]",-999,PAL1,1,R1001P
640.772,1.914,327537,REC_EVENT,3.103,n/a,3,3,CORN,FOOD,CORN,TIE,5,"[0, 0, 0]",-999,PAL1,1,R1001P
642.686,0.017,328494,REC_END,n/a,n/a,3,-999,n/a,n/a,n/a,n/a,5,"[0, 0, 0]",-999,PAL1,1,R1001P
642.703,0.275,328503,TEST_ORIENT,n/a,n/a,6,4,TEA,n/a,FRUIT,TEA,5,"[0, 0, 0]",-999,PAL1,1,R1001P
643.487,4.0,328895,TEST_PROBE,n/a,wordpools/wordpool_EN.txt,6,4,TEA,n/a,FRUIT,TEA,5,"[0, 0, 0]",-999,PAL1,1,R1001P
643.488,5.009,328895,REC_START,n/a,n/a,6,-999,n/a,n/a,n/a,n/a,5,"[0, 0, 0]",-999,PAL1,1,R1001P
648.497,0.0,331399,REC_EVENT,5.009,n/a,6,4,TEA,<>,FRUIT,TEA,5,"[0, 0, 0]",-999,PAL1,1,R1001P
648.497,0.008,331399,REC_END,n/a,n/a,6,-999,n/a,n/a,n/a,n/a,5,"[0, 0, 0]",-999,PAL1,1,R1001P
648.505,0.275,331403,TEST_ORIENT,n/a,n/a,5,5,SOCK,n/a,BOAT,SOCK,5,"[0, 0, 0]",-999,PAL1,1,R1001P
649.472,4.0,331887,TEST_PROBE,n/a,wordpools/wordpool_EN.txt,5,5,SOCK,n/a,BOAT,SOCK,5,"[0, 0, 0]",-999,PAL1,1,R1001P
649.472,4.145,331887,REC_START,n/a,n/a,5,-999,n/a,n/a,n/a,n/a,5,"[0, 0, 0]",-999,PAL1,1,R1001P
653.617,0.872,333959,REC_EVENT,4.145,n/a,5,5,SOCK,<>,BOAT,SOCK,5,"[0, 0, 0]",-999,PAL1,1,R1001P
654.489,0.017,334395,REC_END,n/a,n/a,5,-999,n/a,n/a,n/a,n/a,5,"[0, 0, 0]",-999,PAL1,1,R1001P
654.506,0.275,334404,TEST_ORIENT,n/a,n/a,2,6,STEAK,FOOD,STEAK,TOAST,5,"[0, 0, 0]",-999,PAL1,1,R1001P
655.39,4.0,334846,TEST_PROBE,n/a,wordpools/wordpool_EN.txt,2,6,STEAK,FOOD,STEAK,TOAST,5,"[0, 0, 0]",-999,PAL1,1,R1001P
655.391,3.677,334846,REC_START,n/a,n/a,2,-999,n/a,FOOD,n/a,n/a,5,"[0, 0, 0]",-999,PAL1,1,R1001P
659.068,1.348,336685,REC_EVENT,3.677,n/a,2,6,STEAK,FOOD,STEAK,TOAST,5,"[0, 0, 0]",-999,PAL1,1,R1001P
660.416,1.813,337359,REC_END,n/a,n/a,2,-999,n/a,n/a,n/a,n/a,5,"[0, 0, 0]",-999,PAL1,1,R1001P
662.229,10.446,338265,ENCODING_START,n/a,n/a,0,-999,n/a,n/a,n/a,n/a,6,"[0, 0, 0]",-999,PAL1,1,R1001P
672.675,0.275,343488,STUDY_ORIENT,n/a,n/a,1,5,PURSE,GOLD,PURSE,HILL,6,"[0, 0, 0]",-999,PAL1,1,R1001P
673.609,4.0,343955,STUDY_PAIR,n/a,wordpools/wordpool_EN.txt,1,5,PURSE,GOLD,PURSE,HILL,6,"[0, 0, 0]",-999,PAL1,1,R1001P
678.643,0.275,346472,STUDY_ORIENT,n/a,n/a,2,2,KITE,n/a,KITE,LEAF,6,"[0, 0, 0]",-999,PAL1,1,R1001P
679.411,4.0,346856,STUDY_PAIR,n/a,wordpools/wordpool_EN.txt,2,2,KITE,n/a,KITE,LEAF,6,"[0, 0, 0]",-999,PAL1,1,R1001P
684.445,0.275,349373,STUDY_ORIENT,n/a,n/a,3,3,GOLD,n/a,TOOTH,GOLD,6,"[0, 0, 0]",-999,PAL1,1,R1001P
685.395,4.0,349847,STUDY_PAIR,n/a,wordpools/wordpool_EN.txt,3,3,GOLD,n/a,TOOTH,GOLD,6,"[0, 0, 0]",-999,PAL1,1,R1001P
690.413,0.275,352356,STUDY_ORIENT,n/a,n/a,4,4,CROW,n/a,CROW,POOL,6,"[0, 0, 0]",-999,PAL1,1,R1001P
691.197,4.0,352748,STUDY_PAIR,n/a,wordpools/wordpool_EN.txt,4,4,CROW,n/a,CROW,POOL,6,"[0, 0, 0]",-999,PAL1,1,R1001P
696.231,0.275,355265,STUDY_ORIENT,n/a,n/a,5,1,ARK,n/a,ARK,JUDGE,6,"[0, 0, 0]",-999,PAL1,1,R1001P
697.114,4.0,355707,STUDY_PAIR,n/a,wordpools/wordpool_EN.txt,5,1,ARK,n/a,ARK,JUDGE,6,"[0, 0, 0]",-999,PAL1,1,R1001P
702.132,0.275,358216,STUDY_ORIENT,n/a,n/a,6,6,STOVE,n/a,SOAP,STOVE,6,"[0, 0, 0]",-999,PAL1,1,R1001P
702.999,4.0,358649,STUDY_PAIR,n/a,wordpools/wordpool_EN.txt,6,6,STOVE,n/a,SOAP,STOVE,6,"[0, 0, 0]",-999,PAL1,1,R1001P
707.017,0.999,360658,START,n/a,n/a,-999,-999,n/a,n/a,n/a,n/a,6,"[-999, -999, -999]",-999,PAL1,1,R1001P
708.016,0.017,361157,MATH_START,n/a,n/a,-999,-999,n/a,n/a,n/a,n/a,6,"[0, 0, 0]",-999,PAL1,1,R1001P
708.033,5.368,361166,PROB,5.34,n/a,-999,-999,n/a,n/a,n/a,n/a,6,"[5, 7, 1]",13,PAL1,1,R1001P
713.401,9.785,363850,PROB,9.756,n/a,-999,-999,n/a,n/a,n/a,n/a,6,"[4, 5, 9]",18,PAL1,1,R1001P
723.186,5.155,368742,PROB,5.155,n/a,-999,-999,n/a,n/a,n/a,n/a,6,"[2, 1, 3]",6,PAL1,1,R1001P
728.341,0.013,371319,STOP,n/a,n/a,-999,-999,n/a,n/a,n/a,n/a,6,"[-999, -999, -999]",-999,PAL1,1,R1001P
728.354,0.0,371326,MATH_END,n/a,n/a,-999,-999,n/a,n/a,n/a,n/a,6,"[0, 0, 0]",-999,PAL1,1,R1001P
728.354,0.016,371326,TEST_START,n/a,n/a,-999,-999,n/a,n/a,n/a,n/a,6,"[0, 0, 0]",-999,PAL1,1,R1001P
728.37,0.275,371334,TEST_ORIENT,n/a,n/a,5,1,ARK,n/a,ARK,JUDGE,6,"[0, 0, 0]",-999,PAL1,1,R1001P
729.221,4.0,371759,TEST_PROBE,n/a,wordpools/wordpool_EN.txt,5,1,ARK,n/a,ARK,JUDGE,6,"[0, 0, 0]",-999,PAL1,1,R1001P
729.221,5.015,371759,REC_START,n/a,n/a,5,-999,n/a,n/a,n/a,n/a,6,"[0, 0, 0]",-999,PAL1,1,R1001P
734.236,0.002,374267,REC_EVENT,5.015,n/a,5,1,ARK,<>,ARK,JUDGE,6,"[0, 0, 0]",-999,PAL1,1,R1001P
734.238,0.017,374268,REC_END,n/a,n/a,5,-999,n/a,n/a,n/a,n/a,6,"[0, 0, 0]",-999,PAL1,1,R1001P
734.255,0.275,374276,TEST_ORIENT,n/a,n/a,2,2,KITE,n/a,KITE,LEAF,6,"[0, 0, 0]",-999,PAL1,1,R1001P
735.088,4.0,374693,TEST_PROBE,n/a,wordpools/wordpool_EN.txt,2,2,KITE,n/a,KITE,LEAF,6,"[0, 0, 0]",-999,PAL1,1,R1001P
735.088,5.015,374693,REC_START,n/a,n/a,2,-999,n/a,n/a,n/a,n/a,6,"[0, 0, 0]",-999,PAL1,1,R1001P
740.103,0.003,377200,REC_EVENT,5.015,n/a,2,2,KITE,<>,KITE,LEAF,6,"[0, 0, 0]",-999,PAL1,1,R1001P
740.106,0.017,377202,REC_END,n/a,n/a,2,-999,n/a,n/a,n/a,n/a,6,"[0, 0, 0]",-999,PAL1,1,R1001P
740.123,0.275,377210,TEST_ORIENT,n/a,n/a,3,3,GOLD,n/a,TOOTH,GOLD,6,"[0, 0, 0]",-999,PAL1,1,R1001P
741.073,4.0,377685,TEST_PROBE,n/a,wordpools/wordpool_EN.txt,3,3,GOLD,n/a,TOOTH,GOLD,6,"[0, 0, 0]",-999,PAL1,1,R1001P
741.073,5.015,377685,REC_START,n/a,n/a,3,-999,n/a,n/a,n/a,n/a,6,"[0, 0, 0]",-999,PAL1,1,R1001P
746.088,0.002,380192,REC_EVENT,5.015,n/a,3,3,GOLD,<>,TOOTH,GOLD,6,"[0, 0, 0]",-999,PAL1,1,R1001P
746.09,0.017,380193,REC_END,n/a,n/a,3,-999,n/a,n/a,n/a,n/a,6,"[0, 0, 0]",-999,PAL1,1,R1001P
746.107,0.275,380202,TEST_ORIENT,n/a,n/a,4,4,CROW,n/a,CROW,POOL,6,"[0, 0, 0]",-999,PAL1,1,R1001P
746.907,4.0,380602,TEST_PROBE,n/a,wordpools/wordpool_EN.txt,4,4,CROW,n/a,CROW,POOL,6,"[0, 0, 0]",-999,PAL1,1,R1001P
746.908,5.009,380602,REC_START,n/a,n/a,4,-999,n/a,n/a,n/a,n/a,6,"[0, 0, 0]",-999,PAL1,1,R1001P
751.917,0.0,383107,REC_EVENT,5.009,n/a,4,4,CROW,<>,CROW,POOL,6,"[0, 0, 0]",-999,PAL1,1,R1001P
751.917,0.008,383107,REC_END,n/a,n/a,4,-999,n/a,n/a,n/a,n/a,6,"[0, 0, 0]",-999,PAL1,1,R1001P
751.925,0.275,383111,TEST_ORIENT,n/a,n/a,1,5,PURSE,GOLD,PURSE,HILL,6,"[0, 0, 0]",-999,PAL1,1,R1001P
752.925,4.0,383611,TEST_PROBE,n/a,wordpools/wordpool_EN.txt,1,5,PURSE,GOLD,PURSE,HILL,6,"[0, 0, 0]",-999,PAL1,1,R1001P
752.926,1.914,383611,REC_START,n/a,n/a,1,-999,n/a,GOLD,n/a,n/a,6,"[0, 0, 0]",-999,PAL1,1,R1001P
754.84,3.095,384568,REC_EVENT,1.914,n/a,1,5,PURSE,GOLD,PURSE,HILL,6,"[0, 0, 0]",-999,PAL1,1,R1001P
757.935,0.008,386116,REC_END,n/a,n/a,1,-999,n/a,n/a,n/a,n/a,6,"[0, 0, 0]",-999,PAL1,1,R1001P
757.943,0.275,386120,TEST_ORIENT,n/a,n/a,6,6,STOVE,n/a,SOAP,STOVE,6,"[0, 0, 0]",-999,PAL1,1,R1001P
758.826,4.0,386561,TEST_PROBE,n/a,wordpools/wordpool_EN.txt,6,6,STOVE,n/a,SOAP,STOVE,6,"[0, 0, 0]",-999,PAL1,1,R1001P
758.827,5.009,386562,REC_START,n/a,n/a,6,-999,n/a,n/a,n/a,n/a,6,"[0, 0, 0]",-999,PAL1,1,R1001P
763.836,0.0,389066,REC_EVENT,5.009,n/a,6,6,STOVE,<>,SOAP,STOVE,6,"[0, 0, 0]",-999,PAL1,1,R1001P
763.836,1.385,389066,REC_END,n/a,n/a,6,-999,n/a,n/a,n/a,n/a,6,"[0, 0, 0]",-999,PAL1,1,R1001P
765.221,10.441,389758,ENCODING_START,n/a,n/a,0,-999,n/a,n/a,n/a,n/a,7,"[0, 0, 0]",-999,PAL1,1,R1001P
775.662,0.275,394979,STUDY_ORIENT,n/a,n/a,1,3,DRUM,n/a,DRUM,TOAD,7,"[0, 0, 0]",-999,PAL1,1,R1001P
776.546,4.0,395421,STUDY_PAIR,n/a,wordpools/wordpool_EN.txt,1,3,DRUM,n/a,DRUM,TOAD,7,"[0, 0, 0]",-999,PAL1,1,R1001P
781.564,0.275,397929,STUDY_ORIENT,n/a,n/a,2,6,KEY,n/a,KEY,NET,7,"[0, 0, 0]",-999,PAL1,1,R1001P
782.398,4.0,398346,STUDY_PAIR,n/a,wordpools/wordpool_EN.txt,2,6,KEY,n/a,KEY,NET,7,"[0, 0, 0]",-999,PAL1,1,R1001P
787.432,0.275,400863,STUDY_ORIENT,n/a,n/a,3,1,JEEP,n/a,MUD,JEEP,7,"[0, 0, 0]",-999,PAL1,1,R1001P
788.382,4.0,401338,STUDY_PAIR,n/a,wordpools/wordpool_EN.txt,3,1,JEEP,n/a,MUD,JEEP,7,"[0, 0, 0]",-999,PAL1,1,R1001P
793.416,0.275,403855,STUDY_ORIENT,n/a,n/a,4,2,JAIL,n/a,PEARL,JAIL,7,"[0, 0, 0]",-999,PAL1,1,R1001P
794.217,4.0,404256,STUDY_PAIR,n/a,wordpools/wordpool_EN.txt,4,2,JAIL,n/a,PEARL,JAIL,7,"[0, 0, 0]",-999,PAL1,1,R1001P
799.251,0.275,406772,STUDY_ORIENT,n/a,n/a,5,5,BUSH,n/a,HEART,BUSH,7,"[0, 0, 0]",-999,PAL1,1,R1001P
800.151,4.0,407222,STUDY_PAIR,n/a,wordpools/wordpool_EN.txt,5,5,BUSH,n/a,HEART,BUSH,7,"[0, 0, 0]",-999,PAL1,1,R1001P
805.185,0.275,409739,STUDY_ORIENT,n/a,n/a,6,4,BREAD,CAKE,BREAD,PASTE,7,"[0, 0, 0]",-999,PAL1,1,R1001P
806.152,4.0,410223,STUDY_PAIR,n/a,wordpools/wordpool_EN.txt,6,4,BREAD,CAKE,BREAD,PASTE,7,"[0, 0, 0]",-999,PAL1,1,R1001P
810.153,1.0,412223,START,n/a,n/a,-999,-999,n/a,n/a,n/a,n/a,7,"[-999, -999, -999]",-999,PAL1,1,R1001P
811.153,0.017,412723,MATH_START,n/a,n/a,-999,-999,n/a,n/a,n/a,n/a,7,"[0, 0, 0]",-999,PAL1,1,R1001P
811.17,27.155,412732,PROB,27.155,n/a,-999,-999,n/a,n/a,n/a,n/a,7,"[5, 6, 6]",17,PAL1,1,R1001P
838.325,0.017,426308,STOP,n/a,n/a,-999,-999,n/a,n/a,n/a,n/a,7,"[-999, -999, -999]",-999,PAL1,1,R1001P
838.342,0.0,426317,MATH_END,n/a,n/a,-999,-999,n/a,n/a,n/a,n/a,7,"[0, 0, 0]",-999,PAL1,1,R1001P
838.342,0.016,426317,TEST_START,n/a,n/a,-999,-999,n/a,n/a,n/a,n/a,7,"[0, 0, 0]",-999,PAL1,1,R1001P
838.358,0.275,426325,TEST_ORIENT,n/a,n/a,3,1,JEEP,n/a,MUD,JEEP,7,"[0, 0, 0]",-999,PAL1,1,R1001P
839.192,4.0,426742,TEST_PROBE,n/a,wordpools/wordpool_EN.txt,3,1,JEEP,n/a,MUD,JEEP,7,"[0, 0, 0]",-999,PAL1,1,R1001P
839.192,5.015,426742,REC_START,n/a,n/a,3,-999,n/a,n/a,n/a,n/a,7,"[0, 0, 0]",-999,PAL1,1,R1001P
844.207,0.002,429249,REC_EVENT,5.015,n/a,3,1,JEEP,<>,MUD,JEEP,7,"[0, 0, 0]",-999,PAL1,1,R1001P
844.209,0.017,429250,REC_END,n/a,n/a,3,-999,n/a,n/a,n/a,n/a,7,"[0, 0, 0]",-999,PAL1,1,R1001P
844.226,0.275,429259,TEST_ORIENT,n/a,n/a,4,2,JAIL,n/a,PEARL,JAIL,7,"[0, 0, 0]",-999,PAL1,1,R1001P
845.243,4.0,429767,TEST_PROBE,n/a,wordpools/wordpool_EN.txt,4,2,JAIL,n/a,PEARL,JAIL,7,"[0, 0, 0]",-999,PAL1,1,R1001P
845.243,5.015,429767,REC_START,n/a,n/a,4,-999,n/a,n/a,n/a,n/a,7,"[0, 0, 0]",-999,PAL1,1,R1001P
850.258,0.002,432275,REC_EVENT,5.015,n/a,4,2,JAIL,<>,PEARL,JAIL,7,"[0, 0, 0]",-999,PAL1,1,R1001P
850.26,0.017,432276,REC_END,n/a,n/a,4,-999,n/a,n/a,n/a,n/a,7,"[0, 0, 0]",-999,PAL1,1,R1001P
850.277,0.275,432284,TEST_ORIENT,n/a,n/a,1,3,DRUM,n/a,DRUM,TOAD,7,"[0, 0, 0]",-999,PAL1,1,R1001P
851.211,0.0,432751,REC_START,n/a,n/a,1,-999,n/a,n/a,n/a,n/a,7,"[0, 0, 0]",-999,PAL1,1,R1001P
851.211,4.0,432751,TEST_PROBE,n/a,wordpools/wordpool_EN.txt,1,3,DRUM,n/a,DRUM,TOAD,7,"[0, 0, 0]",-999,PAL1,1,R1001P
856.226,0.002,435258,REC_EVENT,5.015,n/a,1,3,DRUM,<>,DRUM,TOAD,7,"[0, 0, 0]",-999,PAL1,1,R1001P
856.228,0.017,435259,REC_END,n/a,n/a,1,-999,n/a,n/a,n/a,n/a,7,"[0, 0, 0]",-999,PAL1,1,R1001P
856.245,0.275,435268,TEST_ORIENT,n/a,n/a,6,4,BREAD,CAKE,BREAD,PASTE,7,"[0, 0, 0]",-999,PAL1,1,R1001P
