onset,duration,sample,trial_type,response_time,stim_file,serialpos,probepos,probe_word,resp_word,study_1,study_2,list,test,answer,experiment,session,subject
0.0,62.132,137771,SESS_START,n/a,n/a,-999,-999,n/a,n/a,n/a,n/a,-999,"[0, 0, 0]",-999,PAL1,0,R1001P
62.132,1.016,168836,START,n/a,n/a,-999,-999,n/a,n/a,n/a,n/a,-1,"[-999, -999, -999]",-999,PAL1,0,R1001P
63.148,26.441,169344,PROB,26.441,n/a,-999,-999,n/a,n/a,n/a,n/a,-1,"[4, 4, 9]",18,PAL1,0,R1001P
89.589,75.593,182563,STOP,n/a,n/a,-999,-999,n/a,n/a,n/a,n/a,-1,"[-999, -999, -999]",-999,PAL1,0,R1001P
165.182,10.438,220358,ENCODING_START,n/a,n/a,0,-999,n/a,n/a,n/a,n/a,1,"[0, 0, 0]",-999,PAL1,0,R1001P
175.62,0.275,225577,STUDY_ORIENT,n/a,n/a,1,3,CHIN,n/a,BALL,CHIN,1,"[0, 0, 0]",-999,PAL1,0,R1001P
176.62,4.0,226077,STUDY_PAIR,n/a,wordpools/wordpool_EN.txt,1,3,CHIN,n/a,BALL,CHIN,1,"[0, 0, 0]",-999,PAL1,0,R1001P
181.654,0.275,228593,STUDY_ORIENT,n/a,n/a,2,4,KEY,n/a,BEAN,KEY,1,"[0, 0, 0]",-999,PAL1,0,R1001P
182.521,4.0,229027,STUDY_PAIR,n/a,wordpools/wordpool_EN.txt,2,4,KEY,n/a,BEAN,KEY,1,"[0, 0, 0]",-999,PAL1,0,R1001P
187.539,0.275,231536,STUDY_ORIENT,n/a,n/a,3,1,CUP,COTTON,WING,CUP,1,"[0, 0, 0]",-999,PAL1,0,R1001P
188.522,4.0,232027,STUDY_PAIR,n/a,wordpools/wordpool_EN.txt,3,1,CUP,COTTON,WING,CUP,1,"[0, 0, 0]",-999,PAL1,0,R1001P
193.54,0.275,234536,STUDY_ORIENT,n/a,n/a,4,6,CONE,n/a,CONE,DRUM,1,"[0, 0, 0]",-999,PAL1,0,R1001P
194.557,4.0,235045,STUDY_PAIR,n/a,wordpools/wordpool_EN.txt,4,6,CONE,n/a,CONE,DRUM,1,"[0, 0, 0]",-999,PAL1,0,R1001P
199.591,0.275,237561,STUDY_ORIENT,n/a,n/a,5,5,FORK,n/a,SHEET,FORK,1,"[0, 0, 0]",-999,PAL1,0,R1001P
200.441,4.0,237986,STUDY_PAIR,n/a,wordpools/wordpool_EN.txt,5,5,FORK,n/a,SHEET,FORK,1,"[0, 0, 0]",-999,PAL1,0,R1001P
205.459,0.275,240495,STUDY_ORIENT,n/a,n/a,6,2,FORT,n/a,FORT,CAR,1,"[0, 0, 0]",-999,PAL1,0,R1001P
206.492,4.0,241012,STUDY_PAIR,n/a,wordpools/wordpool_EN.txt,6,2,FORT,n/a,FORT,CAR,1,"[0, 0, 0]",-999,PAL1,0,R1001P
210.493,1.0,243012,START,n/a,n/a,-999,-999,n/a,n/a,n/a,n/a,1,"[-999, -999, -999]",-999,PAL1,0,R1001P
211.493,0.017,243512,MATH_START,n/a,n/a,-999,-999,n/a,n/a,n/a,n/a,1,"[0, 0, 0]",-999,PAL1,0,R1001P
211.51,10.085,243521,PROB,10.063,n/a,-999,-999,n/a,n/a,n/a,n/a,1,"[9, 4, 8]",21,PAL1,0,R1001P
221.595,12.738,248563,PROB,12.738,n/a,-999,-999,n/a,n/a,n/a,n/a,1,"[9, 5, 5]",19,PAL1,0,R1001P
234.333,0.015,254931,STOP,n/a,n/a,-999,-999,n/a,n/a,n/a,n/a,1,"[-999, -999, -999]",-999,PAL1,0,R1001P
234.348,0.0,254939,MATH_END,n/a,n/a,-999,-999,n/a,n/a,n/a,n/a,1,"[0, 0, 0]",-999,PAL1,0,R1001P
234.348,0.016,254939,TEST_START,n/a,n/a,-999,-999,n/a,n/a,n/a,n/a,1,"[0, 0, 0]",-999,PAL1,0,R1001P
234.364,0.275,254947,TEST_ORIENT,n/a,n/a,3,1,CUP,COTTON,WING,CUP,1,"[0, 0, 0]",-999,PAL1,0,R1001P
235.181,4.0,255355,TEST_PROBE,n/a,wordpools/wordpool_EN.txt,3,1,CUP,COTTON,WING,CUP,1,"[0, 0, 0]",-999,PAL1,0,R1001P
235.182,2.37,255356,REC_START,n/a,n/a,3,-999,n/a,COTTON,n/a,n/a,1,"[0, 0, 0]",-999,PAL1,0,R1001P
237.552,0.425,256541,REC_EVENT,2.37,n/a,3,1,CUP,<>,WING,CUP,1,"[0, 0, 0]",-999,PAL1,0,R1001P
237.977,2.213,256753,REC_EVENT,2.795,n/a,3,1,CUP,COTTON,WING,CUP,1,"[0, 0, 0]",-999,PAL1,0,R1001P
240.19,0.009,257860,REC_END,n/a,n/a,3,-999,n/a,n/a,n/a,n/a,1,"[0, 0, 0]",-999,PAL1,0,R1001P
240.199,0.275,257864,TEST_ORIENT,n/a,n/a,6,2,FORT,n/a,FORT,CAR,1,"[0, 0, 0]",-999,PAL1,0,R1001P
241.066,4.0,258298,TEST_PROBE,n/a,wordpools/wordpool_EN.txt,6,2,FORT,n/a,FORT,CAR,1,"[0, 0, 0]",-999,PAL1,0,R1001P
241.066,5.015,258298,REC_START,n/a,n/a,6,-999,n/a,n/a,n/a,n/a,1,"[0, 0, 0]",-999,PAL1,0,R1001P
246.081,0.002,260805,REC_EVENT,5.015,n/a,6,2,FORT,<>,FORT,CAR,1,"[0, 0, 0]",-999,PAL1,0,R1001P
246.083,0.017,260806,REC_END,n/a,n/a,6,-999,n/a,n/a,n/a,n/a,1,"[0, 0, 0]",-999,PAL1,0,R1001P
246.1,0.275,260815,TEST_ORIENT,n/a,n/a,1,3,CHIN,n/a,BALL,CHIN,1,"[0, 0, 0]",-999,PAL1,0,R1001P
246.934,4.0,261232,TEST_PROBE,n/a,wordpools/wordpool_EN.txt,1,3,CHIN,n/a,BALL,CHIN,1,"[0, 0, 0]",-999,PAL1,0,R1001P
246.934,0.337,261232,REC_START,n/a,n/a,1,-999,n/a,n/a,n/a,n/a,1,"[0, 0, 0]",-999,PAL1,0,R1001P
247.271,4.68,261400,REC_EVENT,0.337,n/a,1,3,CHIN,<>,BALL,CHIN,1,"[0, 0, 0]",-999,PAL1,0,R1001P
251.951,0.017,263740,REC_END,n/a,n/a,1,-999,n/a,n/a,n/a,n/a,1,"[0, 0, 0]",-999,PAL1,0,R1001P
251.968,0.275,263748,TEST_ORIENT,n/a,n/a,2,4,KEY,n/a,BEAN,KEY,1,"[0, 0, 0]",-999,PAL1,0,R1001P
252.768,4.0,264148,TEST_PROBE,n/a,wordpools/wordpool_EN.txt,2,4,KEY,n/a,BEAN,KEY,1,"[0, 0, 0]",-999,PAL1,0,R1001P
252.769,5.025,264149,REC_START,n/a,n/a,2,-999,n/a,n/a,n/a,n/a,1,"[0, 0, 0]",-999,PAL1,0,R1001P
257.794,0.002,266661,REC_END,n/a,n/a,2,-999,n/a,n/a,n/a,n/a,1,"[0, 0, 0]",-999,PAL1,0,R1001P
257.796,0.006,266662,REC_EVENT,5.027,n/a,2,4,KEY,<>,BEAN,KEY,1,"[0, 0, 0]",-999,PAL1,0,R1001P
257.802,0.275,266665,TEST_ORIENT,n/a,n/a,5,5,FORK,n/a,SHEET,FORK,1,"[0, 0, 0]",-999,PAL1,0,R1001P
258.803,4.0,267166,TEST_PROBE,n/a,wordpools/wordpool_EN.txt,5,5,FORK,n/a,SHEET,FORK,1,"[0, 0, 0]",-999,PAL1,0,R1001P
258.803,5.015,267166,REC_START,n/a,n/a,5,-999,n/a,n/a,n/a,n/a,1,"[0, 0, 0]",-999,PAL1,0,R1001P
263.818,0.002,269673,REC_EVENT,5.015,n/a,5,5,FORK,<>,SHEET,FORK,1,"[0, 0, 0]",-999,PAL1,0,R1001P
263.82,0.017,269674,REC_END,n/a,n/a,5,-999,n/a,n/a,n/a,n/a,1,"[0, 0, 0]",-999,PAL1,0,R1001P
263.837,0.275,269683,TEST_ORIENT,n/a,n/a,4,6,CONE,n/a,CONE,DRUM,1,"[0, 0, 0]",-999,PAL1,0,R1001P
264.704,0.0,270116,REC_START,n/a,n/a,4,-999,n/a,n/a,n/a,n/a,1,"[0, 0, 0]",-999,PAL1,0,R1001P
264.704,4.0,270116,TEST_PROBE,n/a,wordpools/wordpool_EN.txt,4,6,CONE,n/a,CONE,DRUM,1,"[0, 0, 0]",-999,PAL1,0,R1001P
268.343,1.378,271936,REC_EVENT,3.639,n/a,4,6,CONE,<>,CONE,DRUM,1,"[0, 0, 0]",-999,PAL1,0,R1001P
269.721,11.708,272625,REC_END,n/a,n/a,4,-999,n/a,n/a,n/a,n/a,1,"[0, 0, 0]",-999,PAL1,0,R1001P
281.429,10.447,278478,ENCODING_START,n/a,n/a,0,-999,n/a,n/a,n/a,n/a,2,"[0, 0, 0]",-999,PAL1,0,R1001P
291.876,0.275,283701,STUDY_ORIENT,n/a,n/a,1,3,GOAT,n/a,GOAT,KITE,2,"[0, 0, 0]",-999,PAL1,0,R1001P
292.692,4.0,284109,STUDY_PAIR,n/a,wordpools/wordpool_EN.txt,1,3,GOAT,n/a,GOAT,KITE,2,"[0, 0, 0]",-999,PAL1,0,R1001P
297.71,0.275,286618,STUDY_ORIENT,n/a,n/a,2,2,HAT,COAT,PIT,HAT,2,"[0, 0, 0]",-999,PAL1,0,R1001P
298.594,4.0,287060,STUDY_PAIR,n/a,wordpools/wordpool_EN.txt,2,2,HAT,COAT,PIT,HAT,2,"[0, 0, 0]",-999,PAL1,0,R1001P
303.628,0.275,289577,STUDY_ORIENT,n/a,n/a,3,1,WHALE,PASS,WHALE,CAT,2,"[0, 0, 0]",-999,PAL1,0,R1001P
304.478,4.0,290002,STUDY_PAIR,n/a,wordpools/wordpool_EN.txt,3,1,WHALE,PASS,WHALE,CAT,2,"[0, 0, 0]",-999,PAL1,0,R1001P
309.512,0.275,292519,STUDY_ORIENT,n/a,n/a,4,4,GEESE,PEA,GEESE,MAP,2,"[0, 0, 0]",-999,PAL1,0,R1001P
310.463,4.0,292994,STUDY_PAIR,n/a,wordpools/wordpool_EN.txt,4,4,GEESE,PEA,GEESE,MAP,2,"[0, 0, 0]",-999,PAL1,0,R1001P
315.497,0.275,295511,STUDY_ORIENT,n/a,n/a,5,5,BAND,BATH,CLIFF,BAND,2,"[0, 0, 0]",-999,PAL1,0,R1001P
316.414,4.0,295970,STUDY_PAIR,n/a,wordpools/wordpool_EN.txt,5,5,BAND,BATH,CLIFF,BAND,2,"[0, 0, 0]",-999,PAL1,0,R1001P
321.448,0.275,298487,STUDY_ORIENT,n/a,n/a,6,6,ROOT,PASS,PLANT,ROOT,2,"[0, 0, 0]",-999,PAL1,0,R1001P
322.315,4.0,298920,STUDY_PAIR,n/a,wordpools/wordpool_EN.txt,6,6,ROOT,PASS,PLANT,ROOT,2,"[0, 0, 0]",-999,PAL1,0,R1001P
326.333,0.999,300929,START,n/a,n/a,-999,-999,n/a,n/a,n/a,n/a,2,"[-999, -999, -999]",-999,PAL1,0,R1001P
327.332,0.017,301428,MATH_START,n/a,n/a,-999,-999,n/a,n/a,n/a,n/a,2,"[0, 0, 0]",-999,PAL1,0,R1001P
327.349,10.719,301437,PROB,10.688,n/a,-999,-999,n/a,n/a,n/a,n/a,2,"[8, 9, 7]",25,PAL1,0,R1001P
338.068,8.235,306796,PROB,8.209,n/a,-999,-999,n/a,n/a,n/a,n/a,2,"[3, 9, 7]",19,PAL1,0,R1001P
346.303,31.319,310913,PROB,31.319,n/a,-999,-999,n/a,n/a,n/a,n/a,2,"[8, 1, 6]",15,PAL1,0,R1001P
377.622,0.003,326572,STOP,n/a,n/a,-999,-999,n/a,n/a,n/a,n/a,2,"[-999, -999, -999]",-999,PAL1,0,R1001P
377.625,0.0,326574,TEST_START,n/a,n/a,-999,-999,n/a,n/a,n/a,n/a,2,"[0, 0, 0]",-999,PAL1,0,R1001P
377.625,0.017,326574,MATH_END,n/a,n/a,-999,-999,n/a,n/a,n/a,n/a,2,"[0, 0, 0]",-999,PAL1,0,R1001P
377.642,0.275,326582,TEST_ORIENT,n/a,n/a,3,1,WHALE,PASS,WHALE,CAT,2,"[0, 0, 0]",-999,PAL1,0,R1001P
378.626,4.0,327074,TEST_PROBE,n/a,wordpools/wordpool_EN.txt,3,1,WHALE,PASS,WHALE,CAT,2,"[0, 0, 0]",-999,PAL1,0,R1001P
378.626,4.53,327074,REC_START,n/a,n/a,3,-999,n/a,PASS,n/a,n/a,2,"[0, 0, 0]",-999,PAL1,0,R1001P
383.156,0.487,329339,REC_EVENT,4.53,n/a,3,1,WHALE,PASS,WHALE,CAT,2,"[0, 0, 0]",-999,PAL1,0,R1001P
383.643,0.017,329582,REC_END,n/a,n/a,3,-999,n/a,n/a,n/a,n/a,2,"[0, 0, 0]",-999,PAL1,0,R1001P
383.66,0.275,329591,TEST_ORIENT,n/a,n/a,2,2,HAT,COAT,PIT,HAT,2,"[0, 0, 0]",-999,PAL1,0,R1001P
384.56,4.0,330041,TEST_PROBE,n/a,wordpools/wordpool_EN.txt,2,2,HAT,COAT,PIT,HAT,2,"[0, 0, 0]",-999,PAL1,0,R1001P
384.561,2.207,330041,REC_START,n/a,n/a,2,-999,n/a,COAT,n/a,n/a,2,"[0, 0, 0]",-999,PAL1,0,R1001P
386.768,1.725,331145,REC_EVENT,2.207,n/a,2,2,HAT,HAT,PIT,HAT,2,"[0, 0, 0]",-999,PAL1,0,R1001P
388.493,1.077,332007,REC_EVENT,3.932,n/a,2,2,HAT,COAT,PIT,HAT,2,"[0, 0, 0]",-999,PAL1,0,R1001P
389.57,0.008,332546,REC_END,n/a,n/a,2,-999,n/a,n/a,n/a,n/a,2,"[0, 0, 0]",-999,PAL1,0,R1001P
389.578,0.275,332550,TEST_ORIENT,n/a,n/a,1,3,GOAT,n/a,GOAT,KITE,2,"[0, 0, 0]",-999,PAL1,0,R1001P
390.378,4.0,332950,TEST_PROBE,n/a,wordpools/wordpool_EN.txt,1,3,GOAT,n/a,GOAT,KITE,2,"[0, 0, 0]",-999,PAL1,0,R1001P
390.378,5.015,332950,REC_START,n/a,n/a,1,-999,n/a,n/a,n/a,n/a,2,"[0, 0, 0]",-999,PAL1,0,R1001P
395.393,0.002,335457,REC_EVENT,5.015,n/a,1,3,GOAT,<>,GOAT,KITE,2,"[0, 0, 0]",-999,PAL1,0,R1001P
395.395,0.017,335458,REC_END,n/a,n/a,1,-999,n/a,n/a,n/a,n/a,2,"[0, 0, 0]",-999,PAL1,0,R1001P
395.412,0.275,335467,TEST_ORIENT,n/a,n/a,4,4,GEESE,PEA,GEESE,MAP,2,"[0, 0, 0]",-999,PAL1,0,R1001P
396.446,0.0,335984,REC_START,n/a,n/a,4,-999,n/a,PEA,n/a,n/a,2,"[0, 0, 0]",-999,PAL1,0,R1001P
396.446,4.0,335984,TEST_PROBE,n/a,wordpools/wordpool_EN.txt,4,4,GEESE,PEA,GEESE,MAP,2,"[0, 0, 0]",-999,PAL1,0,R1001P
398.524,2.939,337023,REC_EVENT,2.078,n/a,4,4,GEESE,PEA,GEESE,MAP,2,"[0, 0, 0]",-999,PAL1,0,R1001P
401.463,0.017,338492,REC_END,n/a,n/a,4,-999,n/a,n/a,n/a,n/a,2,"[0, 0, 0]",-999,PAL1,0,R1001P
401.48,0.275,338501,TEST_ORIENT,n/a,n/a,5,5,BAND,BATH,CLIFF,BAND,2,"[0, 0, 0]",-999,PAL1,0,R1001P
402.364,4.0,338942,TEST_PROBE,n/a,wordpools/wordpool_EN.txt,5,5,BAND,BATH,CLIFF,BAND,2,"[0, 0, 0]",-999,PAL1,0,R1001P
402.364,2.251,338942,REC_START,n/a,n/a,5,-999,n/a,BATH,n/a,n/a,2,"[0, 0, 0]",-999,PAL1,0,R1001P
404.615,2.766,340068,REC_EVENT,2.251,n/a,5,5,BAND,BATH,CLIFF,BAND,2,"[0, 0, 0]",-999,PAL1,0,R1001P
407.381,0.017,341451,REC_END,n/a,n/a,5,-999,n/a,n/a,n/a,n/a,2,"[0, 0, 0]",-999,PAL1,0,R1001P
407.398,0.275,341459,TEST_ORIENT,n/a,n/a,6,6,ROOT,PASS,PLANT,ROOT,2,"[0, 0, 0]",-999,PAL1,0,R1001P
408.331,4.0,341926,TEST_PROBE,n/a,wordpools/wordpool_EN.txt,6,6,ROOT,PASS,PLANT,ROOT,2,"[0, 0, 0]",-999,PAL1,0,R1001P
408.332,3.863,341926,REC_START,n/a,n/a,6,-999,n/a,PASS,n/a,n/a,2,"[0, 0, 0]",-999,PAL1,0,R1001P
412.195,1.145,343858,REC_EVENT,3.863,n/a,6,6,ROOT,PASS,PLANT,ROOT,2,"[0, 0, 0]",-999,PAL1,0,R1001P
413.34,10.945,344430,REC_END,n/a,n/a,6,-999,n/a,n/a,n/a,n/a,2,"[0, 0, 0]",-999,PAL1,0,R1001P
424.285,10.452,349902,ENCODING_START,n/a,n/a,0,-999,n/a,n/a,n/a,n/a,3,"[0, 0, 0]",-999,PAL1,0,R1001P
434.737,0.275,355128,STUDY_ORIENT,n/a,n/a,1,5,RAIN,PASS,EGG,RAIN,3,"[0, 0, 0]",-999,PAL1,0,R1001P
435.72,4.0,355620,STUDY_PAIR,n/a,wordpools/wordpool_EN.txt,1,5,RAIN,PASS,EGG,RAIN,3,"[0, 0, 0]",-999,PAL1,0,R1001P
440.754,0.275,358136,STUDY_ORIENT,n/a,n/a,2,6,HORSE,GEESE,HORSE,SNAIL,3,"[0, 0, 0]",-999,PAL1,0,R1001P
441.705,4.0,358612,STUDY_PAIR,n/a,wordpools/wordpool_EN.txt,2,6,HORSE,GEESE,HORSE,SNAIL,3,"[0, 0, 0]",-999,PAL1,0,R1001P
446.739,0.275,361129,STUDY_ORIENT,n/a,n/a,3,1,CLOTH,n/a,VINE,CLOTH,3,"[0, 0, 0]",-999,PAL1,0,R1001P
447.656,4.0,361587,STUDY_PAIR,n/a,wordpools/wordpool_EN.txt,3,1,CLOTH,n/a,VINE,CLOTH,3,"[0, 0, 0]",-999,PAL1,0,R1001P
452.69,0.275,364104,STUDY_ORIENT,n/a,n/a,4,2,BENCH,n/a,LAWN,BENCH,3,"[0, 0, 0]",-999,PAL1,0,R1001P
453.573,4.0,364546,STUDY_PAIR,n/a,wordpools/wordpool_EN.txt,4,2,BENCH,n/a,LAWN,BENCH,3,"[0, 0, 0]",-999,PAL1,0,R1001P
458.591,0.275,367054,STUDY_ORIENT,n/a,n/a,5,3,FLOOR,PASS,FLOOR,HOOF,3,"[0, 0, 0]",-999,PAL1,0,R1001P
459.425,4.0,367471,STUDY_PAIR,n/a,wordpools/wordpool_EN.txt,5,3,FLOOR,PASS,FLOOR,HOOF,3,"[0, 0, 0]",-999,PAL1,0,R1001P
464.459,0.275,369988,STUDY_ORIENT,n/a,n/a,6,4,SHRIMP,n/a,THUMB,SHRIMP,3,"[0, 0, 0]",-999,PAL1,0,R1001P
465.459,4.0,370488,STUDY_PAIR,n/a,wordpools/wordpool_EN.txt,6,4,SHRIMP,n/a,THUMB,SHRIMP,3,"[0, 0, 0]",-999,PAL1,0,R1001P
469.46,1.0,372489,START,n/a,n/a,-999,-999,n/a,n/a,n/a,n/a,3,"[-999, -999, -999]",-999,PAL1,0,R1001P
470.46,0.017,372989,MATH_START,n/a,n/a,-999,-999,n/a,n/a,n/a,n/a,3,"[0, 0, 0]",-999,PAL1,0,R1001P
470.477,8.368,372997,PROB,8.344,n/a,-999,-999,n/a,n/a,n/a,n/a,3,"[4, 1, 6]",11,PAL1,0,R1001P
478.845,6.401,377181,PROB,6.376,n/a,-999,-999,n/a,n/a,n/a,n/a,3,"[6, 2, 2]",10,PAL1,0,R1001P
485.246,14.823,380381,PROB,14.823,n/a,-999,-999,n/a,n/a,n/a,n/a,3,"[6, 7, 4]",17,PAL1,0,R1001P
500.069,0.013,387792,STOP,n/a,n/a,-999,-999,n/a,n/a,n/a,n/a,3,"[-999, -999, -999]",-999,PAL1,0,R1001P
500.082,0.0,387799,MATH_END,n/a,n/a,-999,-999,n/a,n/a,n/a,n/a,3,"[0, 0, 0]",-999,PAL1,0,R1001P
500.082,0.017,387799,TEST_START,n/a,n/a,-999,-999,n/a,n/a,n/a,n/a,3,"[0, 0, 0]",-999,PAL1,0,R1001P
500.099,0.275,387807,TEST_ORIENT,n/a,n/a,3,1,CLOTH,n/a,VINE,CLOTH,3,"[0, 0, 0]",-999,PAL1,0,R1001P
501.116,4.0,388316,TEST_PROBE,n/a,wordpools/wordpool_EN.txt,3,1,CLOTH,n/a,VINE,CLOTH,3,"[0, 0, 0]",-999,PAL1,0,R1001P
501.116,5.015,388316,REC_START,n/a,n/a,3,-999,n/a,n/a,n/a,n/a,3,"[0, 0, 0]",-999,PAL1,0,R1001P
506.131,0.002,390823,REC_EVENT,5.015,n/a,3,1,CLOTH,<>,VINE,CLOTH,3,"[0, 0, 0]",-999,PAL1,0,R1001P
506.133,0.017,390824,REC_END,n/a,n/a,3,-999,n/a,n/a,n/a,n/a,3,"[0, 0, 0]",-999,PAL1,0,R1001P
506.15,0.275,390833,TEST_ORIENT,n/a,n/a,4,2,BENCH,n/a,LAWN,BENCH,3,"[0, 0, 0]",-999,PAL1,0,R1001P
507.134,0.0,391325,REC_START,n/a,n/a,4,-999,n/a,n/a,n/a,n/a,3,"[0, 0, 0]",-999,PAL1,0,R1001P
507.134,4.0,391325,TEST_PROBE,n/a,wordpools/wordpool_EN.txt,4,2,BENCH,n/a,LAWN,BENCH,3,"[0, 0, 0]",-999,PAL1,0,R1001P
512.149,0.002,393832,REC_EVENT,5.015,n/a,4,2,BENCH,<>,LAWN,BENCH,3,"[0, 0, 0]",-999,PAL1,0,R1001P
512.151,0.017,393833,REC_END,n/a,n/a,4,-999,n/a,n/a,n/a,n/a,3,"[0, 0, 0]",-999,PAL1,0,R1001P
512.168,0.275,393842,TEST_ORIENT,n/a,n/a,5,3,FLOOR,PASS,FLOOR,HOOF,3,"[0, 0, 0]",-999,PAL1,0,R1001P
513.002,4.0,394259,TEST_PROBE,n/a,wordpools/wordpool_EN.txt,5,3,FLOOR,PASS,FLOOR,HOOF,3,"[0, 0, 0]",-999,PAL1,0,R1001P
513.002,4.525,394259,REC_START,n/a,n/a,5,-999,n/a,PASS,n/a,n/a,3,"[0, 0, 0]",-999,PAL1,0,R1001P
517.527,0.492,396521,REC_EVENT,4.525,n/a,5,3,FLOOR,PASS,FLOOR,HOOF,3,"[0, 0, 0]",-999,PAL1,0,R1001P
518.019,0.017,396767,REC_END,n/a,n/a,5,-999,n/a,n/a,n/a,n/a,3,"[0, 0, 0]",-999,PAL1,0,R1001P
518.036,0.275,396775,TEST_ORIENT,n/a,n/a,6,4,SHRIMP,n/a,THUMB,SHRIMP,3,"[0, 0, 0]",-999,PAL1,0,R1001P
519.053,4.0,397284,TEST_PROBE,n/a,wordpools/wordpool_EN.txt,6,4,SHRIMP,n/a,THUMB,SHRIMP,3,"[0, 0, 0]",-999,PAL1,0,R1001P
519.053,5.015,397284,REC_START,n/a,n/a,6,-999,n/a,n/a,n/a,n/a,3,"[0, 0, 0]",-999,PAL1,0,R1001P
524.068,0.002,399791,REC_EVENT,5.015,n/a,6,4,SHRIMP,<>,THUMB,SHRIMP,3,"[0, 0, 0]",-999,PAL1,0,R1001P
524.07,0.017,399792,REC_END,n/a,n/a,6,-999,n/a,n/a,n/a,n/a,3,"[0, 0, 0]",-999,PAL1,0,R1001P
524.087,0.275,399801,TEST_ORIENT,n/a,n/a,1,5,RAIN,PASS,EGG,RAIN,3,"[0, 0, 0]",-999,PAL1,0,R1001P
524.904,4.0,400209,TEST_PROBE,n/a,wordpools/wordpool_EN.txt,1,5,RAIN,PASS,EGG,RAIN,3,"[0, 0, 0]",-999,PAL1,0,R1001P
524.904,3.463,400209,REC_START,n/a,n/a,1,-999,n/a,PASS,n/a,n/a,3,"[0, 0, 0]",-999,PAL1,0,R1001P
528.367,1.554,401941,REC_EVENT,3.463,n/a,1,5,RAIN,PASS,EGG,RAIN,3,"[0, 0, 0]",-999,PAL1,0,R1001P
529.921,0.017,402718,REC_END,n/a,n/a,1,-999,n/a,n/a,n/a,n/a,3,"[0, 0, 0]",-999,PAL1,0,R1001P
529.938,0.275,402726,TEST_ORIENT,n/a,n/a,2,6,HORSE,GEESE,HORSE,SNAIL,3,"[0, 0, 0]",-999,PAL1,0,R1001P
530.788,4.0,403151,TEST_PROBE,n/a,wordpools/wordpool_EN.txt,2,6,HORSE,GEESE,HORSE,SNAIL,3,"[0, 0, 0]",-999,PAL1,0,R1001P
530.789,3.077,403152,REC_START,n/a,n/a,2,-999,n/a,GEESE,n/a,n/a,3,"[0, 0, 0]",-999,PAL1,0,R1001P
533.866,1.923,404690,REC_EVENT,3.077,n/a,2,6,HORSE,GEESE,HORSE,SNAIL,3,"[0, 0, 0]",-999,PAL1,0,R1001P
535.789,2.456,405651,REC_END,n/a,n/a,2,-999,n/a,n/a,n/a,n/a,3,"[0, 0, 0]",-999,PAL1,0,R1001P
538.245,10.447,406879,ENCODING_START,n/a,n/a,0,-999,n/a,n/a,n/a,n/a,4,"[0, 0, 0]",-999,PAL1,0,R1001P
548.692,0.275,412103,STUDY_ORIENT,n/a,n/a,1,1,TAIL,n/a,TAIL,CASH,4,"[0, 0, 0]",-999,PAL1,0,R1001P
549.475,4.0,412494,STUDY_PAIR,n/a,wordpools/wordpool_EN.txt,1,1,TAIL,n/a,TAIL,CASH,4,"[0, 0, 0]",-999,PAL1,0,R1001P
554.493,0.275,415003,STUDY_ORIENT,n/a,n/a,2,4,CAPE,CART,CAPE,ROCK,4,"[0, 0, 0]",-999,PAL1,0,R1001P
555.276,4.0,415394,STUDY_PAIR,n/a,wordpools/wordpool_EN.txt,2,4,CAPE,CART,CAPE,ROCK,4,"[0, 0, 0]",-999,PAL1,0,R1001P
560.294,0.275,417903,STUDY_ORIENT,n/a,n/a,3,5,PLATE,SLATE,PLATE,TRAIN,4,"[0, 0, 0]",-999,PAL1,0,R1001P
561.211,4.0,418362,STUDY_PAIR,n/a,wordpools/wordpool_EN.txt,3,5,PLATE,SLATE,PLATE,TRAIN,4,"[0, 0, 0]",-999,PAL1,0,R1001P
566.245,0.275,420879,STUDY_ORIENT,n/a,n/a,4,6,JUDGE,n/a,SLUSH,JUDGE,4,"[0, 0, 0]",-999,PAL1,0,R1001P
567.095,4.0,421304,STUDY_PAIR,n/a,wordpools/wordpool_EN.txt,4,6,JUDGE,n/a,SLUSH,JUDGE,4,"[0, 0, 0]",-999,PAL1,0,R1001P
572.113,0.275,423812,STUDY_ORIENT,n/a,n/a,5,3,BIRD,n/a,BIRD,BLOOM,4,"[0, 0, 0]",-999,PAL1,0,R1001P
573.03,4.0,424271,STUDY_PAIR,n/a,wordpools/wordpool_EN.txt,5,3,BIRD,n/a,BIRD,BLOOM,4,"[0, 0, 0]",-999,PAL1,0,R1001P
578.064,0.275,426788,STUDY_ORIENT,n/a,n/a,6,2,CART,PASS,CART,SEA,4,"[0, 0, 0]",-999,PAL1,0,R1001P
578.964,4.0,427238,STUDY_PAIR,n/a,wordpools/wordpool_EN.txt,6,2,CART,PASS,CART,SEA,4,"[0, 0, 0]",-999,PAL1,0,R1001P
582.966,0.999,429239,START,n/a,n/a,-999,-999,n/a,n/a,n/a,n/a,4,"[-999, -999, -999]",-999,PAL1,0,R1001P
583.965,0.017,429738,MATH_START,n/a,n/a,-999,-999,n/a,n/a,n/a,n/a,4,"[0, 0, 0]",-999,PAL1,0,R1001P
583.982,16.22,429747,PROB,16.191,n/a,-999,-999,n/a,n/a,n/a,n/a,4,"[6, 8, 5]",17,PAL1,0,R1001P
600.202,8.579,437856,PROB,8.579,n/a,-999,-999,n/a,n/a,n/a,n/a,4,"[6, 9, 4]",19,PAL1,0,R1001P
