 onset,duration,sample,trial_type,response_time,stim_file,serialpos,probepos,probe_word,resp_word,study_1,study_2,list,test,answer,experiment,session,subject
491.258,0.275,387393,STUDY_ORIENT,n/a,n/a,3,5,PEAR,MOUTH,MOUTH,PEAR,4,"[0, 0, 0]",-999,PAL1,0,R1002P
492.192,4.0,387860,STUDY_PAIR,n/a,wordpools/wordpool_EN.txt,3,5,PEAR,MOUTH,MOUTH,PEAR,4,"[0, 0, 0]",-999,PAL1,0,R1002P
497.226,0.275,390377,STUDY_ORIENT,n/a,n/a,4,6,LEG,BADGE,LEG,BADGE,4,"[0, 0, 0]",-999,PAL1,0,R1002P
498.126,4.0,390827,STUDY_PAIR,n/a,wordpools/wordpool_EN.txt,4,6,LEG,BADGE,LEG,BADGE,4,"[0, 0, 0]",-999,PAL1,0,R1002P
503.144,0.275,393336,STUDY_ORIENT,n/a,n/a,5,1,RIB,ICE,ICE,RIB,4,"[0, 0, 0]",-999,PAL1,0,R1002P
504.094,4.0,393811,STUDY_PAIR,n/a,wordpools/wordpool_EN.txt,5,1,RIB,ICE,ICE,RIB,4,"[0, 0, 0]",-999,PAL1,0,R1002P
509.128,0.275,396328,STUDY_ORIENT,n/a,n/a,6,2,NOSE,BENCH,BENCH,NOSE,4,"[0, 0, 0]",-999,PAL1,0,R1002P
510.079,4.0,396803,STUDY_PAIR,n/a,wordpools/wordpool_EN.txt,6,2,NOSE,BENCH,BENCH,NOSE,4,"[0, 0, 0]",-999,PAL1,0,R1002P
514.096,1.0,398812,START,n/a,n/a,-999,-999,n/a,n/a,n/a,n/a,4,"[-999, -999, -999]",-999,PAL1,0,R1002P
515.096,0.017,399312,MATH_START,n/a,n/a,-999,-999,n/a,n/a,n/a,n/a,4,"[0, 0, 0]",-999,PAL1,0,R1002P
515.113,6.034,399320,PROB,6.002,n/a,-999,-999,n/a,n/a,n/a,n/a,4,"[5, 7, 8]",20,PAL1,0,R1002P
521.147,3.118,402337,PROB,3.088,n/a,-999,-999,n/a,n/a,n/a,n/a,4,"[8, 2, 7]",17,PAL1,0,R1002P
524.265,4.0,403896,PROB,3.97,n/a,-999,-999,n/a,n/a,n/a,n/a,4,"[5, 7, 4]",16,PAL1,0,R1002P
528.265,2.851,405896,PROB,2.818,n/a,-999,-999,n/a,n/a,n/a,n/a,4,"[1, 2, 2]",5,PAL1,0,R1002P
531.116,4.55,407321,PROB,4.55,n/a,-999,-999,n/a,n/a,n/a,n/a,4,"[7, 4, 9]",20,PAL1,0,R1002P
535.666,0.016,409596,STOP,n/a,n/a,-999,-999,n/a,n/a,n/a,n/a,4,"[-999, -999, -999]",-999,PAL1,0,R1002P
535.682,0.0,409604,TEST_START,n/a,n/a,-999,-999,n/a,n/a,n/a,n/a,4,"[0, 0, 0]",-999,PAL1,0,R1002P
535.682,0.017,409604,MATH_END,n/a,n/a,-999,-999,n/a,n/a,n/a,n/a,4,"[0, 0, 0]",-999,PAL1,0,R1002P
535.699,0.275,409613,TEST_ORIENT,n/a,n/a,5,1,RIB,ICE,ICE,RIB,4,"[0, 0, 0]",-999,PAL1,0,R1002P
536.5,4.0,410013,TEST_PROBE,n/a,wordpools/wordpool_EN.txt,5,1,RIB,ICE,ICE,RIB,4,"[0, 0, 0]",-999,PAL1,0,R1002P
536.501,2.509,410014,REC_START,n/a,n/a,5,-999,n/a,ICE,n/a,n/a,4,"[0, 0, 0]",-999,PAL1,0,R1002P
539.01,2.499,411268,REC_EVENT,2.509,n/a,5,1,RIB,ICE,ICE,RIB,4,"[0, 0, 0]",-999,PAL1,0,R1002P
541.509,0.009,412517,REC_END,n/a,n/a,5,-999,n/a,n/a,n/a,n/a,4,"[0, 0, 0]",-999,PAL1,0,R1002P
541.518,0.275,412522,TEST_ORIENT,n/a,n/a,6,2,NOSE,BENCH,BENCH,NOSE,4,"[0, 0, 0]",-999,PAL1,0,R1002P
542.518,4.0,413022,TEST_PROBE,n/a,wordpools/wordpool_EN.txt,6,2,NOSE,BENCH,BENCH,NOSE,4,"[0, 0, 0]",-999,PAL1,0,R1002P
542.518,2.054,413022,REC_START,n/a,n/a,6,-999,n/a,BENCH,n/a,n/a,4,"[0, 0, 0]",-999,PAL1,0,R1002P
544.572,2.964,414049,REC_EVENT,2.054,n/a,6,2,NOSE,BENCH,BENCH,NOSE,4,"[0, 0, 0]",-999,PAL1,0,R1002P
547.536,0.016,415531,REC_END,n/a,n/a,6,-999,n/a,n/a,n/a,n/a,4,"[0, 0, 0]",-999,PAL1,0,R1002P
547.552,0.275,415539,TEST_ORIENT,n/a,n/a,1,3,BOOK,FOOD,BOOK,FOOD,4,"[0, 0, 0]",-999,PAL1,0,R1002P
548.386,4.0,415956,TEST_PROBE,n/a,wordpools/wordpool_EN.txt,1,3,BOOK,FOOD,BOOK,FOOD,4,"[0, 0, 0]",-999,PAL1,0,R1002P
548.386,1.126,415956,REC_START,n/a,n/a,1,-999,n/a,FOOD,n/a,n/a,4,"[0, 0, 0]",-999,PAL1,0,R1002P
549.512,3.891,416519,REC_EVENT,1.126,n/a,1,3,BOOK,FOOD,BOOK,FOOD,4,"[0, 0, 0]",-999,PAL1,0,R1002P
553.403,0.017,418464,REC_END,n/a,n/a,1,-999,n/a,n/a,n/a,n/a,4,"[0, 0, 0]",-999,PAL1,0,R1002P
553.42,0.275,418473,TEST_ORIENT,n/a,n/a,2,4,DRESS,APE,DRESS,APE,4,"[0, 0, 0]",-999,PAL1,0,R1002P
554.337,4.0,418931,TEST_PROBE,n/a,wordpools/wordpool_EN.txt,2,4,DRESS,APE,DRESS,APE,4,"[0, 0, 0]",-999,PAL1,0,R1002P
554.338,1.183,418932,REC_START,n/a,n/a,2,-999,n/a,APE,n/a,n/a,4,"[0, 0, 0]",-999,PAL1,0,R1002P
555.521,3.833,419523,REC_EVENT,1.183,n/a,2,4,DRESS,APE,DRESS,APE,4,"[0, 0, 0]",-999,PAL1,0,R1002P
559.354,0.017,421440,REC_END,n/a,n/a,2,-999,n/a,n/a,n/a,n/a,4,"[0, 0, 0]",-999,PAL1,0,R1002P
559.371,0.275,421448,TEST_ORIENT,n/a,n/a,3,5,PEAR,MOUTH,MOUTH,PEAR,4,"[0, 0, 0]",-999,PAL1,0,R1002P
560.255,4.0,421890,TEST_PROBE,n/a,wordpools/wordpool_EN.txt,3,5,PEAR,MOUTH,MOUTH,PEAR,4,"[0, 0, 0]",-999,PAL1,0,R1002P
560.255,1.474,421890,REC_START,n/a,n/a,3,-999,n/a,MOUTH,n/a,n/a,4,"[0, 0, 0]",-999,PAL1,0,R1002P
561.729,3.552,422627,REC_EVENT,1.474,n/a,3,5,PEAR,MOUTH,MOUTH,PEAR,4,"[0, 0, 0]",-999,PAL1,0,R1002P
565.281,0.008,424403,REC_END,n/a,n/a,3,-999,n/a,n/a,n/a,n/a,4,"[0, 0, 0]",-999,PAL1,0,R1002P
565.289,0.275,424407,TEST_ORIENT,n/a,n/a,4,6,LEG,BADGE,LEG,BADGE,4,"[0, 0, 0]",-999,PAL1,0,R1002P
566.239,4.0,424882,TEST_PROBE,n/a,wordpools/wordpool_EN.txt,4,6,LEG,BADGE,LEG,BADGE,4,"[0, 0, 0]",-999,PAL1,0,R1002P
566.24,1.594,424882,REC_START,n/a,n/a,4,-999,n/a,BADGE,n/a,n/a,4,"[0, 0, 0]",-999,PAL1,0,R1002P
567.834,3.414,425679,REC_EVENT,1.594,n/a,4,6,LEG,BADGE,LEG,BADGE,4,"[0, 0, 0]",-999,PAL1,0,R1002P
571.248,2.091,427386,REC_END,n/a,n/a,4,-999,n/a,n/a,n/a,n/a,4,"[0, 0, 0]",-999,PAL1,0,R1002P
573.339,10.453,428432,ENCODING_START,n/a,n/a,0,-999,n/a,n/a,n/a,n/a,5,"[0, 0, 0]",-999,PAL1,0,R1002P
583.792,0.275,433658,STUDY_ORIENT,n/a,n/a,1,5,SHIRT,LIP,LIP,SHIRT,5,"[0, 0, 0]",-999,PAL1,0,R1002P
584.626,4.0,434075,STUDY_PAIR,n/a,wordpools/wordpool_EN.txt,1,5,SHIRT,LIP,LIP,SHIRT,5,"[0, 0, 0]",-999,PAL1,0,R1002P
589.644,0.275,436584,STUDY_ORIENT,n/a,n/a,2,2,FOAM,n/a,WORLD,FOAM,5,"[0, 0, 0]",-999,PAL1,0,R1002P
590.444,4.0,436984,STUDY_PAIR,n/a,wordpools/wordpool_EN.txt,2,2,FOAM,n/a,WORLD,FOAM,5,"[0, 0, 0]",-999,PAL1,0,R1002P
595.478,0.275,439501,STUDY_ORIENT,n/a,n/a,3,3,YARD,n/a,CAT,YARD,5,"[0, 0, 0]",-999,PAL1,0,R1002P
596.462,4.0,439993,STUDY_PAIR,n/a,wordpools/wordpool_EN.txt,3,3,YARD,n/a,CAT,YARD,5,"[0, 0, 0]",-999,PAL1,0,R1002P
601.496,0.275,442509,STUDY_ORIENT,n/a,n/a,4,4,SLUSH,HEART,SLUSH,HEART,5,"[0, 0, 0]",-999,PAL1,0,R1002P
602.446,4.0,442984,STUDY_PAIR,n/a,wordpools/wordpool_EN.txt,4,4,SLUSH,HEART,SLUSH,HEART,5,"[0, 0, 0]",-999,PAL1,0,R1002P
607.464,0.275,445493,STUDY_ORIENT,n/a,n/a,5,1,BOWL,CALF,BOWL,CALF,5,"[0, 0, 0]",-999,PAL1,0,R1002P
608.364,4.0,445943,STUDY_PAIR,n/a,wordpools/wordpool_EN.txt,5,1,BOWL,CALF,BOWL,CALF,5,"[0, 0, 0]",-999,PAL1,0,R1002P
613.382,0.275,448452,STUDY_ORIENT,n/a,n/a,6,6,SEA,SOAP,SEA,SOAP,5,"[0, 0, 0]",-999,PAL1,0,R1002P
614.315,4.0,448919,STUDY_PAIR,n/a,wordpools/wordpool_EN.txt,6,6,SEA,SOAP,SEA,SOAP,5,"[0, 0, 0]",-999,PAL1,0,R1002P
618.316,1.0,450919,START,n/a,n/a,-999,-999,n/a,n/a,n/a,n/a,5,"[-999, -999, -999]",-999,PAL1,0,R1002P
619.316,0.017,451419,MATH_START,n/a,n/a,-999,-999,n/a,n/a,n/a,n/a,5,"[0, 0, 0]",-999,PAL1,0,R1002P
619.333,4.333,451427,PROB,4.31,n/a,-999,-999,n/a,n/a,n/a,n/a,5,"[9, 1, 7]",17,PAL1,0,R1002P
623.666,4.319,453594,PROB,4.289,n/a,-999,-999,n/a,n/a,n/a,n/a,5,"[7, 5, 2]",14,PAL1,0,R1002P
627.985,3.15,455753,PROB,3.122,n/a,-999,-999,n/a,n/a,n/a,n/a,5,"[6, 6, 4]",16,PAL1,0,R1002P
631.135,4.268,457328,PROB,4.236,n/a,-999,-999,n/a,n/a,n/a,n/a,5,"[3, 1, 2]",6,PAL1,0,R1002P
635.403,2.85,459462,PROB,2.816,n/a,-999,-999,n/a,n/a,n/a,n/a,5,"[1, 6, 2]",9,PAL1,0,R1002P
638.253,5.254,460887,PROB,5.254,n/a,-999,-999,n/a,n/a,n/a,n/a,5,"[8, 4, 7]",19,PAL1,0,R1002P
643.507,0.014,463514,STOP,n/a,n/a,-999,-999,n/a,n/a,n/a,n/a,5,"[-999, -999, -999]",-999,PAL1,0,R1002P
643.521,0.0,463521,TEST_START,n/a,n/a,-999,-999,n/a,n/a,n/a,n/a,5,"[0, 0, 0]",-999,PAL1,0,R1002P
643.521,0.017,463521,MATH_END,n/a,n/a,-999,-999,n/a,n/a,n/a,n/a,5,"[0, 0, 0]",-999,PAL1,0,R1002P
643.538,0.275,463529,TEST_ORIENT,n/a,n/a,5,1,BOWL,CALF,BOWL,CALF,5,"[0, 0, 0]",-999,PAL1,0,R1002P
644.521,4.0,464021,TEST_PROBE,n/a,wordpools/wordpool_EN.txt,5,1,BOWL,CALF,BOWL,CALF,5,"[0, 0, 0]",-999,PAL1,0,R1002P
644.522,2.586,464021,REC_START,n/a,n/a,5,-999,n/a,CALF,n/a,n/a,5,"[0, 0, 0]",-999,PAL1,0,R1002P
647.108,2.439,465314,REC_EVENT,2.586,n/a,5,1,BOWL,CALF,BOWL,CALF,5,"[0, 0, 0]",-999,PAL1,0,R1002P
649.547,0.008,466534,REC_END,n/a,n/a,5,-999,n/a,n/a,n/a,n/a,5,"[0, 0, 0]",-999,PAL1,0,R1002P
649.555,0.275,466538,TEST_ORIENT,n/a,n/a,2,2,FOAM,n/a,WORLD,FOAM,5,"[0, 0, 0]",-999,PAL1,0,R1002P
650.406,4.0,466963,TEST_PROBE,n/a,wordpools/wordpool_EN.txt,2,2,FOAM,n/a,WORLD,FOAM,5,"[0, 0, 0]",-999,PAL1,0,R1002P
650.406,5.015,466963,REC_START,n/a,n/a,2,-999,n/a,n/a,n/a,n/a,5,"[0, 0, 0]",-999,PAL1,0,R1002P
655.421,0.002,469470,REC_EVENT,5.015,n/a,2,2,FOAM,<>,WORLD,FOAM,5,"[0, 0, 0]",-999,PAL1,0,R1002P
655.423,0.017,469471,REC_END,n/a,n/a,2,-999,n/a,n/a,n/a,n/a,5,"[0, 0, 0]",-999,PAL1,0,R1002P
655.44,0.275,469480,TEST_ORIENT,n/a,n/a,3,3,YARD,n/a,CAT,YARD,5,"[0, 0, 0]",-999,PAL1,0,R1002P
656.407,4.0,469963,TEST_PROBE,n/a,wordpools/wordpool_EN.txt,3,3,YARD,n/a,CAT,YARD,5,"[0, 0, 0]",-999,PAL1,0,R1002P
656.407,5.015,469963,REC_START,n/a,n/a,3,-999,n/a,n/a,n/a,n/a,5,"[0, 0, 0]",-999,PAL1,0,R1002P
661.422,0.002,472471,REC_EVENT,5.015,n/a,3,3,YARD,<>,CAT,YARD,5,"[0, 0, 0]",-999,PAL1,0,R1002P
661.424,0.017,472472,REC_END,n/a,n/a,3,-999,n/a,n/a,n/a,n/a,5,"[0, 0, 0]",-999,PAL1,0,R1002P
661.441,0.275,472480,TEST_ORIENT,n/a,n/a,4,4,SLUSH,HEART,SLUSH,HEART,5,"[0, 0, 0]",-999,PAL1,0,R1002P
662.441,4.0,472980,TEST_PROBE,n/a,wordpools/wordpool_EN.txt,4,4,SLUSH,HEART,SLUSH,HEART,5,"[0, 0, 0]",-999,PAL1,0,R1002P
662.442,0.965,472981,REC_START,n/a,n/a,4,-999,n/a,HEART,n/a,n/a,5,"[0, 0, 0]",-999,PAL1,0,R1002P
663.407,4.043,473463,REC_EVENT,0.965,n/a,4,4,SLUSH,HEART,SLUSH,HEART,5,"[0, 0, 0]",-999,PAL1,0,R1002P
667.45,0.009,475485,REC_END,n/a,n/a,4,-999,n/a,n/a,n/a,n/a,5,"[0, 0, 0]",-999,PAL1,0,R1002P
667.459,0.275,475489,TEST_ORIENT,n/a,n/a,1,5,SHIRT,LIP,LIP,SHIRT,5,"[0, 0, 0]",-999,PAL1,0,R1002P
668.426,4.0,475973,TEST_PROBE,n/a,wordpools/wordpool_EN.txt,1,5,SHIRT,LIP,LIP,SHIRT,5,"[0, 0, 0]",-999,PAL1,0,R1002P
668.426,1.57,475973,REC_START,n/a,n/a,1,-999,n/a,LIP,n/a,n/a,5,"[0, 0, 0]",-999,PAL1,0,R1002P
669.996,3.447,476758,REC_EVENT,1.57,n/a,1,5,SHIRT,LIP,LIP,SHIRT,5,"[0, 0, 0]",-999,PAL1,0,R1002P
673.443,0.017,478481,REC_END,n/a,n/a,1,-999,n/a,n/a,n/a,n/a,5,"[0, 0, 0]",-999,PAL1,0,R1002P
673.46,0.275,478489,TEST_ORIENT,n/a,n/a,6,6,SEA,SOAP,SEA,SOAP,5,"[0, 0, 0]",-999,PAL1,0,R1002P
674.443,4.0,478981,TEST_PROBE,n/a,wordpools/wordpool_EN.txt,6,6,SEA,SOAP,SEA,SOAP,5,"[0, 0, 0]",-999,PAL1,0,R1002P
674.444,2.58,478981,REC_START,n/a,n/a,6,-999,n/a,SOAP,n/a,n/a,5,"[0, 0, 0]",-999,PAL1,0,R1002P
677.024,2.428,480271,REC_EVENT,2.58,n/a,6,6,SEA,SOAP,SEA,SOAP,5,"[0, 0, 0]",-999,PAL1,0,R1002P
679.452,2.294,481485,REC_END,n/a,n/a,6,-999,n/a,n/a,n/a,n/a,5,"[0, 0, 0]",-999,PAL1,0,R1002P
681.746,10.451,482632,ENCODING_START,n/a,n/a,0,-999,n/a,n/a,n/a,n/a,6,"[0, 0, 0]",-999,PAL1,0,R1002P
692.197,0.275,487857,STUDY_ORIENT,n/a,n/a,1,3,WORM,n/a,WORM,MAZE,6,"[0, 0, 0]",-999,PAL1,0,R1002P
693.08,4.0,488299,STUDY_PAIR,n/a,wordpools/wordpool_EN.txt,1,3,WORM,n/a,WORM,MAZE,6,"[0, 0, 0]",-999,PAL1,0,R1002P
698.098,0.275,490808,STUDY_ORIENT,n/a,n/a,2,4,CLOWN,HOUSE,HOUSE,CLOWN,6,"[0, 0, 0]",-999,PAL1,0,R1002P
699.115,4.0,491316,STUDY_PAIR,n/a,wordpools/wordpool_EN.txt,2,4,CLOWN,HOUSE,HOUSE,CLOWN,6,"[0, 0, 0]",-999,PAL1,0,R1002P
704.149,0.275,493833,STUDY_ORIENT,n/a,n/a,3,5,STEAK,n/a,STEAK,FOX,6,"[0, 0, 0]",-999,PAL1,0,R1002P
705.049,4.0,494283,STUDY_PAIR,n/a,wordpools/wordpool_EN.txt,3,5,STEAK,n/a,STEAK,FOX,6,"[0, 0, 0]",-999,PAL1,0,R1002P
710.067,0.275,496792,STUDY_ORIENT,n/a,n/a,4,2,CLOTH,n/a,CLOTH,PRINCE,6,"[0, 0, 0]",-999,PAL1,0,R1002P
711.034,4.0,497275,STUDY_PAIR,n/a,wordpools/wordpool_EN.txt,4,2,CLOTH,n/a,CLOTH,PRINCE,6,"[0, 0, 0]",-999,PAL1,0,R1002P
716.068,0.275,499792,STUDY_ORIENT,n/a,n/a,5,1,SUN,n/a,PALM,SUN,6,"[0, 0, 0]",-999,PAL1,0,R1002P
717.052,4.0,500284,STUDY_PAIR,n/a,wordpools/wordpool_EN.txt,5,1,SUN,n/a,PALM,SUN,6,"[0, 0, 0]",-999,PAL1,0,R1002P
722.086,0.275,502801,STUDY_ORIENT,n/a,n/a,6,6,TIE,SKY,SKY,TIE,6,"[0, 0, 0]",-999,PAL1,0,R1002P
722.936,4.0,503226,STUDY_PAIR,n/a,wordpools/wordpool_EN.txt,6,6,TIE,SKY,SKY,TIE,6,"[0, 0, 0]",-999,PAL1,0,R1002P
726.937,1.0,505226,START,n/a,n/a,-999,-999,n/a,n/a,n/a,n/a,6,"[-999, -999, -999]",-999,PAL1,0,R1002P
727.937,0.017,505726,MATH_START,n/a,n/a,-999,-999,n/a,n/a,n/a,n/a,6,"[0, 0, 0]",-999,PAL1,0,R1002P
727.954,3.451,505735,PROB,3.417,n/a,-999,-999,n/a,n/a,n/a,n/a,6,"[4, 3, 2]",9,PAL1,0,R1002P
731.405,2.567,507460,PROB,2.534,n/a,-999,-999,n/a,n/a,n/a,n/a,6,"[1, 4, 6]",11,PAL1,0,R1002P
733.972,3.1,508744,PROB,3.079,n/a,-999,-999,n/a,n/a,n/a,n/a,6,"[1, 4, 9]",14,PAL1,0,R1002P
737.072,4.818,510294,PROB,4.794,n/a,-999,-999,n/a,n/a,n/a,n/a,6,"[6, 9, 6]",21,PAL1,0,R1002P
741.89,4.351,512703,PROB,4.329,n/a,-999,-999,n/a,n/a,n/a,n/a,6,"[6, 2, 5]",13,PAL1,0,R1002P
746.241,4.13,514878,PROB,4.13,n/a,-999,-999,n/a,n/a,n/a,n/a,6,"[3, 6, 8]",17,PAL1,0,R1002P
750.371,0.004,516943,STOP,n/a,n/a,-999,-999,n/a,n/a,n/a,n/a,6,"[-999, -999, -999]",-999,PAL1,0,R1002P
750.375,0.0,516945,TEST_START,n/a,n/a,-999,-999,n/a,n/a,n/a,n/a,6,"[0, 0, 0]",-999,PAL1,0,R1002P
750.375,0.017,516945,MATH_END,n/a,n/a,-999,-999,n/a,n/a,n/a,n/a,6,"[0, 0, 0]",-999,PAL1,0,R1002P
750.392,0.275,516953,TEST_ORIENT,n/a,n/a,5,1,SUN,n/a,PALM,SUN,6,"[0, 0, 0]",-999,PAL1,0,R1002P
751.242,4.0,517378,TEST_PROBE,n/a,wordpools/wordpool_EN.txt,5,1,SUN,n/a,PALM,SUN,6,"[0, 0, 0]",-999,PAL1,0,R1002P
751.242,5.015,517378,REC_START,n/a,n/a,5,-999,n/a,n/a,n/a,n/a,6,"[0, 0, 0]",-999,PAL1,0,R1002P
756.257,0.002,519886,REC_EVENT,5.015,n/a,5,1,SUN,<>,PALM,SUN,6,"[0, 0, 0]",-999,PAL1,0,R1002P
756.259,0.017,519887,REC_END,n/a,n/a,5,-999,n/a,n/a,n/a,n/a,6,"[0, 0, 0]",-999,PAL1,0,R1002P
756.276,0.275,519895,TEST_ORIENT,n/a,n/a,4,2,CLOTH,n/a,CLOTH,PRINCE,6,"[0, 0, 0]",-999,PAL1,0,R1002P
757.259,4.0,520387,TEST_PROBE,n/a,wordpools/wordpool_EN.txt,4,2,CLOTH,n/a,CLOTH,PRINCE,6,"[0, 0, 0]",-999,PAL1,0,R1002P
757.26,5.008,520387,REC_START,n/a,n/a,4,-999,n/a,n/a,n/a,n/a,6,"[0, 0, 0]",-999,PAL1,0,R1002P
762.268,0.001,522891,REC_END,n/a,n/a,4,-999,n/a,n/a,n/a,n/a,6,"[0, 0, 0]",-999,PAL1,0,R1002P
762.269,0.008,522892,REC_EVENT,5.009,n/a,4,2,CLOTH,<>,CLOTH,PRINCE,6,"[0, 0, 0]",-999,PAL1,0,R1002P
762.277,0.275,522896,TEST_ORIENT,n/a,n/a,1,3,WORM,n/a,WORM,MAZE,6,"[0, 0, 0]",-999,PAL1,0,R1002P
763.244,4.0,523379,TEST_PROBE,n/a,wordpools/wordpool_EN.txt,1,3,WORM,n/a,WORM,MAZE,6,"[0, 0, 0]",-999,PAL1,0,R1002P
763.244,2.137,523379,REC_START,n/a,n/a,1,-999,n/a,n/a,n/a,n/a,6,"[0, 0, 0]",-999,PAL1,0,R1002P
765.381,2.881,524447,REC_EVENT,2.137,n/a,1,3,WORM,<>,WORM,MAZE,6,"[0, 0, 0]",-999,PAL1,0,R1002P
768.262,0.016,525888,REC_END,n/a,n/a,1,-999,n/a,n/a,n/a,n/a,6,"[0, 0, 0]",-999,PAL1,0,R1002P
768.278,0.275,525896,TEST_ORIENT,n/a,n/a,2,4,CLOWN,HOUSE,HOUSE,CLOWN,6,"[0, 0, 0]",-999,PAL1,0,R1002P
769.262,0.0,526388,REC_START,n/a,n/a,2,-999,n/a,HOUSE,n/a,n/a,6,"[0, 0, 0]",-999,PAL1,0,R1002P
769.262,4.0,526388,TEST_PROBE,n/a,wordpools/wordpool_EN.txt,2,4,CLOWN,HOUSE,HOUSE,CLOWN,6,"[0, 0, 0]",-999,PAL1,0,R1002P
770.246,4.033,526880,REC_EVENT,0.984,n/a,2,4,CLOWN,HOUSE,HOUSE,CLOWN,6,"[0, 0, 0]",-999,PAL1,0,R1002P
774.279,0.017,528896,REC_END,n/a,n/a,2,-999,n/a,n/a,n/a,n/a,6,"[0, 0, 0]",-999,PAL1,0,R1002P
774.296,0.275,528905,TEST_ORIENT,n/a,n/a,3,5,STEAK,n/a,STEAK,FOX,6,"[0, 0, 0]",-999,PAL1,0,R1002P
775.129,4.0,529321,TEST_PROBE,n/a,wordpools/wordpool_EN.txt,3,5,STEAK,n/a,STEAK,FOX,6,"[0, 0, 0]",-999,PAL1,0,R1002P
775.13,5.009,529322,REC_START,n/a,n/a,3,-999,n/a,n/a,n/a,n/a,6,"[0, 0, 0]",-999,PAL1,0,R1002P
780.139,0.0,531826,REC_EVENT,5.009,n/a,3,5,STEAK,<>,STEAK,FOX,6,"[0, 0, 0]",-999,PAL1,0,R1002P
780.139,0.008,531826,REC_END,n/a,n/a,3,-999,n/a,n/a,n/a,n/a,6,"[0, 0, 0]",-999,PAL1,0,R1002P
780.147,0.275,531830,TEST_ORIENT,n/a,n/a,6,6,TIE,SKY,SKY,TIE,6,"[0, 0, 0]",-999,PAL1,0,R1002P
781.031,4.0,532272,TEST_PROBE,n/a,wordpools/wordpool_EN.txt,6,6,TIE,SKY,SKY,TIE,6,"[0, 0, 0]",-999,PAL1,0,R1002P
781.031,1.171,532272,REC_START,n/a,n/a,6,-999,n/a,SKY,n/a,n/a,6,"[0, 0, 0]",-999,PAL1,0,R1002P
782.202,1.0,532858,REC_EVENT,1.171,n/a,6,6,TIE,SKY,SKY,TIE,6,"[0, 0, 0]",-999,PAL1,0,R1002P
783.202,2.846,533357,REC_EVENT,2.171,n/a,6,6,TIE,<>,SKY,TIE,6,"[0, 0, 0]",-999,PAL1,0,R1002P
786.048,1.971,534780,REC_END,n/a,n/a,6,-999,n/a,n/a,n/a,n/a,6,"[0, 0, 0]",-999,PAL1,0,R1002P
788.019,10.449,535766,ENCODING_START,n/a,n/a,0,-999,n/a,n/a,n/a,n/a,7,"[0, 0, 0]",-999,PAL1,0,R1002P
798.468,0.275,540990,STUDY_ORIENT,n/a,n/a,1,3,POLE,PANTS,POLE,PANTS,7,"[0, 0, 0]",-999,PAL1,0,R1002P
799.384,4.0,541448,STUDY_PAIR,n/a,wordpools/wordpool_EN.txt,1,3,POLE,PANTS,POLE,PANTS,7,"[0, 0, 0]",-999,PAL1,0,R1002P
804.402,0.275,543957,STUDY_ORIENT,n/a,n/a,2,2,ROAD,ROPE,ROAD,ROPE,7,"[0, 0, 0]",-999,PAL1,0,R1002P
805.252,4.0,544382,STUDY_PAIR,n/a,wordpools/wordpool_EN.txt,2,2,ROAD,ROPE,ROAD,ROPE,7,"[0, 0, 0]",-999,PAL1,0,R1002P
810.27,0.275,546891,STUDY_ORIENT,n/a,n/a,3,1,SLIME,WOLF,SLIME,WOLF,7,"[0, 0, 0]",-999,PAL1,0,R1002P
811.07,4.0,547291,STUDY_PAIR,n/a,wordpools/wordpool_EN.txt,3,1,SLIME,WOLF,SLIME,WOLF,7,"[0, 0, 0]",-999,PAL1,0,R1002P
816.104,0.275,549808,STUDY_ORIENT,n/a,n/a,4,6,TOE,TOE,PEARL,TOE,7,"[0, 0, 0]",-999,PAL1,0,R1002P
817.121,4.0,550316,STUDY_PAIR,n/a,wordpools/wordpool_EN.txt,4,6,TOE,TOE,PEARL,TOE,7,"[0, 0, 0]",-999,PAL1,0,R1002P
822.155,0.275,552833,STUDY_ORIENT,n/a,n/a,5,5,SHRIMP,RAKE,SHRIMP,RAKE,7,"[0, 0, 0]",-999,PAL1,0,R1002P
822.939,4.0,553225,STUDY_PAIR,n/a,wordpools/wordpool_EN.txt,5,5,SHRIMP,RAKE,SHRIMP,RAKE,7,"[0, 0, 0]",-999,PAL1,0,R1002P
827.973,0.275,555742,STUDY_ORIENT,n/a,n/a,6,4,BRANCH,n/a,BRANCH,CHEEK,7,"[0, 0, 0]",-999,PAL1,0,R1002P
828.907,4.0,556209,STUDY_PAIR,n/a,wordpools/wordpool_EN.txt,6,4,BRANCH,n/a,BRANCH,CHEEK,7,"[0, 0, 0]",-999,PAL1,0,R1002P
832.925,0.999,558218,START,n/a,n/a,-999,-999,n/a,n/a,n/a,n/a,7,"[-999, -999, -999]",-999,PAL1,0,R1002P
833.924,0.017,558717,MATH_START,n/a,n/a,-999,-999,n/a,n/a,n/a,n/a,7,"[0, 0, 0]",-999,PAL1,0,R1002P
833.941,6.501,558726,PROB,6.47,n/a,-999,-999,n/a,n/a,n/a,n/a,7,"[9, 8, 8]",25,PAL1,0,R1002P
840.442,3.034,561976,PROB,3.001,n/a,-999,-999,n/a,n/a,n/a,n/a,7,"[3, 7, 5]",15,PAL1,0,R1002P
843.476,3.067,563493,PROB,3.039,n/a,-999,-999,n/a,n/a,n/a,n/a,7,"[5, 2, 5]",12,PAL1,0,R1002P
